Receptor TF PPR
2666 Sdc1 Ash1l 5.71974382022949e-05
1030 Ceacam1 Mecom 5.70942321452597e-05
2651 Sdc1 Drap1 5.70679957976135e-05
2805 Sdc1 Sftpc 5.69159780330688e-05
1567 Cldn3 Tsc22d4 5.68757730466623e-05
305 Cd44 Tcf25 5.68722335782589e-05
2817 Sdc1 Ifngr1 5.68251230514567e-05
3096 Sdc4 Lmo4 5.6768216704907e-05
2055 F11r Tsc22d4 5.67638311888025e-05
1474 Cldn3 Elf1 5.67403058276481e-05
2450 Sdc1 Elf1 5.65480993330001e-05
362 Cd44 Rbbp8 5.63664098731104e-05
2132 F11r Nupr1 5.62212226779209e-05
1916 Cldn3 Tgs1 5.61770254369699e-05
2438 F11r Sorl1 5.60892810339941e-05
1265 Ceacam1 Klf3 5.58013015347159e-05
64 Cd44 Tgif1 5.5693339367963e-05
2981 Sdc4 Mecom 5.53335390090298e-05
1841 Cldn3 Ifngr1 5.51811003535158e-05
1011 Ceacam1 Usf2 5.51419256625822e-05
1392 Ceacam1 Arl6ip1 5.51278797669562e-05
104 Cd44 Tsc22d4 5.49995716617471e-05
1831 Cldn3 Bnip3l 5.49478890475893e-05
2800 Sdc1 Epha4 5.49020988354655e-05
2619 Sdc1 Ing4 5.46310378263094e-05
498 Cdh1 Elf1 5.45624647829325e-05
11 Cd44 Elf1 5.45608805866365e-05
526 Cdh1 Zfx 5.42195071766867e-05
3413 Sdc4 Sorl1 5.4219381755741e-05
3051 Sdc4 Zhx1 5.42100699190155e-05
402 Cd44 Hmgb1 5.42092183865813e-05
1309 Ceacam1 Trib1 5.38488619195653e-05
366 Cd44 Sftpc 5.37820766848114e-05
1588 Cldn3 Zhx1 5.36110379231271e-05
1643 Cldn3 Ing4 5.35599867667179e-05
1337 Ceacam1 Rbbp8 5.35264391703538e-05
3304 Sdc4 Ifngr1 5.33112386332693e-05
3306 Sdc4 Adipor1 5.31751170376358e-05
2320 F11r Zmpste24 5.30643843699745e-05
2924 Sdc1 Alcam 5.29054704504827e-05
1155 Ceacam1 Ing4 5.28732545062756e-05
227 Cd44 Ash1l 5.2820397078715e-05
2609 Sdc1 Lmo4 5.2807892508038e-05
1949 Cldn3 Alcam 5.27124520539802e-05
2006 F11r Mecom 5.2578438909824e-05
2729 Sdc1 Klf3 5.21879966698204e-05
1832 Cldn3 Zmpste24 5.21057589009356e-05
3287 Sdc4 Epha4 5.20594277322119e-05
2925 Sdc1 Sorl1 5.19445056156085e-05
667 Cdh1 Ing4 5.19260880411356e-05
82 Cd44 Nfib 5.1392742909413e-05
3138 Sdc4 Drap1 5.13369050304307e-05
2543 Sdc1 Tsc22d4 5.12648366689668e-05
2076 F11r Zhx1 5.11064469379538e-05
1354 Ceacam1 Ager 5.0852469645124e-05
1690 Cldn3 Ash1l 5.08132175419599e-05
125 Cd44 Zhx1 5.06993895896564e-05
3231 Sdc4 Tcf25 5.06944098893052e-05
2121 F11r Lmo4 5.06414823688951e-05
2317 F11r Sftpc 5.06147763426045e-05
39 Cd44 Zfx 5.0573672780842e-05
3371 Sdc4 Txndc17 5.04336267563082e-05
1078 Ceacam1 Arid5b 5.03893068289148e-05
567 Cdh1 Zzz3 5.03467272131844e-05
2033 F11r Nfib 5.02020957827001e-05
2683 Sdc1 Zfp292 5.00594096732624e-05
2035 F11r Cebpg 5.00411334117421e-05
612 Cdh1 Zhx1 4.99435678100844e-05
1962 F11r Elf1 4.98736872733232e-05
853 Cdh1 Sftpc 4.98101842930589e-05
145 Cd44 Sertad1 4.97641697835118e-05
1398 Ceacam1 Ralb 4.9648107382246e-05
756 Cdh1 Mga 4.94585871199635e-05
855 Cdh1 Bnip3l 4.93425571770584e-05
1633 Cldn3 Lmo4 4.93332490880574e-05
2965 Sdc4 Zfx 4.91749336721365e-05
368 Cd44 Bnip3l 4.91011352988329e-05
2189 F11r Btg2 4.90967341611937e-05
1908 Cldn3 Txndc17 4.89602141354127e-05
1715 Cldn3 Eapp 4.8753047832437e-05
180 Cd44 Ing4 4.86642546501115e-05
1344 Ceacam1 Zmpste24 4.85985164683589e-05
1355 Ceacam1 Adipor1 4.85939515450527e-05
3153 Sdc4 Ash1l 4.85349323552182e-05
1353 Ceacam1 Ifngr1 4.85056947254007e-05
1055 Ceacam1 Zzz3 4.83500900348799e-05
3170 Sdc4 Zfp292 4.82772504488569e-05
244 Cd44 Zfp292 4.82627079462079e-05
444 Cd44 Txndc17 4.81913704279125e-05
1079 Ceacam1 Tsc22d4 4.79195856903147e-05
731 Cdh1 Zfp292 4.7876786820106e-05
212 Cd44 Drap1 4.72001911481223e-05
757 Cdh1 Mysm1 4.70987540203722e-05
3106 Sdc4 Ing4 4.67339424790609e-05
1675 Cldn3 Drap1 4.6667370293648e-05
2178 F11r Ash1l 4.64918054573008e-05
2808 Sdc1 Zmpste24 4.62575388138679e-05
290 Cd44 Klf3 4.62418151179739e-05
2319 F11r Bnip3l 4.60603953264756e-05
3029 Sdc4 Arid5b 4.59128212247381e-05
269 Cd44 Mga 4.57575178721809e-05
777 Cdh1 Klf3 4.5627187125982e-05
2867 Sdc1 Cggbp1 4.51906870792159e-05
2478 Sdc1 Zfx 4.51779126615644e-05
1100 Ceacam1 Zhx1 4.516603324499e-05
1462 Ceacam1 Sorl1 4.51396872550902e-05
1950 Cldn3 Sorl1 4.5089778020781e-05
3349 Sdc4 Ralb 4.49783996487599e-05
2214 F11r Jmjd1c 4.46790375233459e-05
932 Cdh1 Txndc17 4.46478790191408e-05
2883 Sdc1 Txndc17 4.46450135764988e-05
1187 Ceacam1 Drap1 4.46357700017248e-05
3140 Sdc4 Zfp36l1 4.45325904246102e-05
2256 F11r Tcf25 4.44748188899106e-05
379 Cd44 Ager 4.44369298884099e-05
1753 Cldn3 Klf3 4.43883644528445e-05
2861 Sdc1 Ralb 4.43180466443813e-05
3195 Sdc4 Mga 4.43012152081386e-05
2131 F11r Ing4 4.42705645705756e-05
986 Ceacam1 Elf1 4.42034589031325e-05
1244 Ceacam1 Mga 4.39906712310733e-05
470 Cd44 Blvra 4.39774899593564e-05
577 Cdh1 Nfe2l1 4.3876791156063e-05
1936 Cldn3 Dtymk 4.37568608098038e-05
1842 Cldn3 Ager 4.34446446502703e-05
1732 Cldn3 Mga 4.32275975392949e-05
866 Cdh1 Ager 4.31489704196298e-05
3292 Sdc4 Sftpc 4.30485849522195e-05
103 Cd44 Arid5b 4.26688078466101e-05
2807 Sdc1 Bnip3l 4.26613878879378e-05
1701 Cldn3 Btg2 4.26481871422898e-05
2813 Sdc1 Ddit4 4.24459708917527e-05
916 Cdh1 Cggbp1 4.24039776382063e-05
1543 Cldn3 Zzz3 4.23584408211065e-05
1990 F11r Zfx 4.23421554506696e-05
3305 Sdc4 Ager 4.23352061956417e-05
3329 Sdc4 Hmgb1 4.21729548429502e-05
3294 Sdc4 Bnip3l 4.20573343618396e-05
1014 Ceacam1 Zfx 4.19631948240839e-05
590 Cdh1 Arid5b 4.19206447214322e-05
1502 Cldn3 Zfx 4.16035421183106e-05
2818 Sdc1 Ager 4.15681840786802e-05
2691 Sdc1 Eapp 4.15194469606911e-05
1219 Ceacam1 Zfp292 4.151635545334e-05
2096 F11r Sertad1 4.14550116333031e-05
2220 F11r Mga 4.11251299852967e-05
2163 F11r Drap1 4.10514330321002e-05
1256 Ceacam1 Gatad1 4.09797613561387e-05
3412 Sdc4 Alcam 4.0967709565202e-05
1341 Ceacam1 Sftpc 4.09304412908698e-05
2221 F11r Mysm1 4.07477886273711e-05
2542 Sdc1 Arid5b 4.06993498591684e-05
2195 F11r Zfp292 4.05619392579181e-05
732 Cdh1 Mphosph8 4.02814606977861e-05
1708 Cldn3 Mphosph8 4.02673262164039e-05
1864 Cldn3 Gsta4 4.01099048429055e-05
2215 F11r Mxd4 4.00757658681102e-05
569 Cdh1 Nfib 3.99940818262911e-05
632 Cdh1 Sertad1 3.96717394007538e-05
3171 Sdc4 Mphosph8 3.95383610258369e-05
1420 Ceacam1 Txndc17 3.94652715125892e-05
1566 Cldn3 Arid5b 3.94414326495117e-05
1057 Ceacam1 Nfib 3.93253854127002e-05
3216 Sdc4 Klf3 3.92651386329455e-05
571 Cdh1 Cebpg 3.91418364868455e-05
1446 Ceacam1 Blvra 3.90668342279589e-05
3355 Sdc4 Cggbp1 3.90266303719009e-05
2584 Sdc1 Sertad1 3.89511083286757e-05
750 Cdh1 Jmjd1c 3.86675433565612e-05
3071 Sdc4 Sertad1 3.84565346023249e-05
1343 Ceacam1 Bnip3l 3.8434540257772e-05
263 Cd44 Jmjd1c 3.83206777586528e-05
2196 F11r Mphosph8 3.82659846417988e-05
739 Cdh1 Eapp 3.81485686277784e-05
3189 Sdc4 Jmjd1c 3.79911899670777e-05
3178 Sdc4 Eapp 3.78341591667093e-05
2396 F11r Txndc17 3.76690044360726e-05
2909 Sdc1 Blvra 3.76552718474121e-05
84 Cd44 Cebpg 3.75968302540362e-05
2422 F11r Blvra 3.72915576038981e-05
1733 Cldn3 Mysm1 3.72676166388975e-05
768 Cdh1 Gatad1 3.72653447543059e-05
1220 Ceacam1 Mphosph8 3.71274892050771e-05
701 Cdh1 Zfp36l1 3.71081209824896e-05
2677 Sdc1 Btg2 3.70075454013992e-05
890 Cdh1 Hmgb1 3.69628936408637e-05
1120 Ceacam1 Sertad1 3.695485466105e-05
2232 F11r Gatad1 3.68183642104893e-05
1059 Ceacam1 Cebpg 3.66387120955193e-05
1227 Ceacam1 Eapp 3.65922900854556e-05
1547 Cldn3 Cebpg 3.62831895992041e-05
2521 Sdc1 Nfib 3.61879769683548e-05
1726 Cldn3 Jmjd1c 3.61810900517566e-05
245 Cd44 Mphosph8 3.60307109760827e-05
252 Cd44 Eapp 3.59913971437425e-05
1461 Ceacam1 Alcam 3.59759089910819e-05
2241 F11r Klf3 3.59715784934491e-05
238 Cd44 Btg2 3.59166419691516e-05
1837 Cldn3 Ddit4 3.58686137061279e-05
2165 F11r Zfp36l1 3.58631010745665e-05
2424 F11r Dtymk 3.58233837216354e-05
2523 Sdc1 Cebpg 3.57968793614694e-05
270 Cd44 Mysm1 3.55697170005876e-05
1065 Ceacam1 Nfe2l1 3.54950196786471e-05
2054 F11r Arid5b 3.54445137080667e-05
2702 Sdc1 Jmjd1c 3.53986465200621e-05
725 Cdh1 Btg2 3.52475133484966e-05
2984 Sdc4 Foxp1 3.52312114299564e-05
1608 Cldn3 Sertad1 3.51115106447977e-05
3010 Sdc4 Cebpg 3.50861897305339e-05
1866 Cldn3 Hmgb1 3.50813552944482e-05
58 Cd44 Foxp1 3.49096677558335e-05
1545 Cldn3 Nfib 3.47676960971263e-05
1238 Ceacam1 Jmjd1c 3.4701967299645e-05
1677 Cldn3 Zfp36l1 3.4447877124621e-05
1892 Cldn3 Cggbp1 3.43403250024528e-05
963 Cdh1 Il18r1 3.41493614525316e-05
2041 F11r Nfe2l1 3.39729792025683e-05
3397 Sdc4 Blvra 3.385699254476e-05
958 Cdh1 Blvra 3.33248738501548e-05
264 Cd44 Mxd4 3.31492523166108e-05
428 Cd44 Cggbp1 3.30989391781805e-05
3190 Sdc4 Mxd4 3.30268199791774e-05
2720 Sdc1 Gatad1 3.29946307426071e-05
1744 Cldn3 Gatad1 3.28082860668454e-05
2703 Sdc1 Mxd4 3.2592328387684e-05
2203 F11r Eapp 3.25521653814097e-05
214 Cd44 Zfp36l1 3.24857117967656e-05
1378 Ceacam1 Hmgb1 3.24582503872484e-05
90 Cd44 Nfe2l1 3.24420627726329e-05
3008 Sdc4 Nfib 3.24257726290828e-05
1404 Ceacam1 Cggbp1 3.2222774104801e-05
3164 Sdc4 Btg2 3.19252344469435e-05
1934 Cldn3 Blvra 3.18417533031376e-05
2653 Sdc1 Zfp36l1 3.18063389562206e-05
751 Cdh1 Mxd4 3.17314476822177e-05
2529 Sdc1 Nfe2l1 3.1692712299458e-05
3196 Sdc4 Mysm1 3.16058175595925e-05
2709 Sdc1 Mysm1 3.15682129715516e-05
2497 Sdc1 Foxp1 3.14207996365439e-05
2380 F11r Cggbp1 3.12704809878486e-05
2325 F11r Ddit4 3.09301521932149e-05
281 Cd44 Gatad1 3.08262239652609e-05
1727 Cldn3 Mxd4 3.0168256171587e-05
1349 Ceacam1 Ddit4 3.01631393828399e-05
783 Cdh1 Zfp800 3.01201928009754e-05
3016 Sdc4 Nfe2l1 2.98452416145921e-05
1239 Ceacam1 Mxd4 2.97550888541377e-05
1553 Cldn3 Nfe2l1 2.97235957256015e-05
545 Cdh1 Foxp1 2.96431461777821e-05
1038 Ceacam1 Nucks1 2.95089782872075e-05
1521 Cldn3 Foxp1 2.93703023648127e-05
960 Cdh1 Dtymk 2.93153789223718e-05
1213 Ceacam1 Btg2 2.88859606045204e-05
861 Cdh1 Ddit4 2.88602640576646e-05
1189 Ceacam1 Zfp36l1 2.8839548425647e-05
374 Cd44 Ddit4 2.83213002094054e-05
2009 F11r Foxp1 2.82130417838213e-05
2014 F11r Nucks1 2.76472766586648e-05
765 Cdh1 Zfp644 2.7354992113002e-05
1245 Ceacam1 Mysm1 2.73501176915741e-05
550 Cdh1 Nucks1 2.71944752402615e-05
3207 Sdc4 Gatad1 2.71747823448893e-05
2427 F11r Il18r1 2.66496290442792e-05
2237 F11r Tshz1 2.65463271248786e-05
2502 Sdc1 Nucks1 2.64897215676786e-05
3300 Sdc4 Ddit4 2.61827920417895e-05
247 Cd44 Gon4l 2.58227377016902e-05
1253 Ceacam1 Zfp644 2.55356775272383e-05
472 Cd44 Dtymk 2.54905735499408e-05
475 Cd44 Il18r1 2.53728600423375e-05
278 Cd44 Zfp644 2.53684382074778e-05
1033 Ceacam1 Foxp1 2.51609542964577e-05
1759 Cldn3 Zfp800 2.50323064992841e-05
734 Cdh1 Gon4l 2.49262649625098e-05
296 Cd44 Zfp800 2.49232313437946e-05
2717 Sdc1 Zfp644 2.49110404453002e-05
1448 Ceacam1 Dtymk 2.4838885252272e-05
2841 Sdc1 Hmgb1 2.47666398861124e-05
2686 Sdc1 Gon4l 2.47586370353762e-05
2735 Sdc1 Zfp800 2.47507877003914e-05
477 Cd44 Cyba 2.47383389244618e-05
2989 Sdc4 Nucks1 2.47221032286837e-05
1526 Cldn3 Nucks1 2.44705655807121e-05
3404 Sdc4 Cyba 2.42180381580146e-05
63 Cd44 Nucks1 2.41888745922817e-05
2354 F11r Hmgb1 2.41115514529618e-05
3399 Sdc4 Dtymk 2.40642905006811e-05
965 Cdh1 Cyba 2.39368348164361e-05
1741 Cldn3 Zfp644 2.39302621146768e-05
2911 Sdc1 Dtymk 2.36894529321708e-05
1941 Cldn3 Cyba 2.35967382537539e-05
3204 Sdc4 Zfp644 2.34176617636228e-05
3222 Sdc4 Zfp800 2.32419077404143e-05
2247 F11r Zfp800 2.30214729200564e-05
1271 Ceacam1 Zfp800 2.29037248751362e-05
2229 F11r Zfp644 2.26941921140322e-05
1453 Ceacam1 Cyba 2.2272665195325e-05
3402 Sdc4 Il18r1 2.09314538014227e-05
2914 Sdc1 Il18r1 2.0901703977635e-05
254 Cd44 Klf9 2.08012821532746e-05
2429 F11r Cyba 2.07788003729063e-05
2156 F11r Maf1 2.04733322342903e-05
1710 Cldn3 Gon4l 2.04662346786229e-05
1222 Ceacam1 Gon4l 2.02880184577026e-05
2916 Sdc1 Cyba 2.02030602300675e-05
2644 Sdc1 Maf1 1.98808353035895e-05
773 Cdh1 Tshz1 1.96787962380797e-05
2725 Sdc1 Tshz1 1.95740829188042e-05
174 Cd44 Nab1 1.92304012844154e-05
1717 Cldn3 Klf9 1.87542879279419e-05
3173 Sdc4 Gon4l 1.87332032102934e-05
2198 F11r Gon4l 1.86264402931322e-05
1939 Cldn3 Il18r1 1.86050842489926e-05
1637 Cldn3 Nab1 1.85256267312628e-05
2152 F11r Creg1 1.78940541094068e-05
1451 Ceacam1 Il18r1 1.78938257791613e-05
3223 Sdc4 Zfp266 1.77491727169286e-05
297 Cd44 Zfp266 1.77040108365216e-05
3131 Sdc4 Maf1 1.74023263203644e-05
692 Cdh1 Maf1 1.73894699425862e-05
1272 Ceacam1 Zfp266 1.73240833341848e-05
1668 Cldn3 Maf1 1.71077600564822e-05
1760 Cldn3 Zfp266 1.70624986103126e-05
784 Cdh1 Zfp266 1.70065572183479e-05
286 Cd44 Tshz1 1.68651923190922e-05
205 Cd44 Maf1 1.68623680335803e-05
1261 Ceacam1 Tshz1 1.66029967068122e-05
2736 Sdc1 Zfp266 1.64207691573515e-05
2248 F11r Zfp266 1.62681628919709e-05
563 Cdh1 Gabpb2 1.60406319681823e-05
2222 F11r Ehf 1.5223013500398e-05
1180 Ceacam1 Maf1 1.51103875174703e-05
2613 Sdc1 Nab1 1.4892099809069e-05
1149 Ceacam1 Nab1 1.45344696242874e-05
3212 Sdc4 Tshz1 1.42654380531277e-05
2710 Sdc1 Ehf 1.41194957370059e-05
741 Cdh1 Klf9 1.39235124656979e-05
1749 Cldn3 Tshz1 1.3831003011879e-05
785 Cdh1 Zkscan3 1.33837943891995e-05
661 Cdh1 Nab1 1.32882523601133e-05
1734 Cldn3 Ehf 1.32742729179254e-05
1539 Cldn3 Gabpb2 1.26567510846542e-05
3100 Sdc4 Nab1 1.23745338782012e-05
2125 F11r Nab1 1.2359460436265e-05
3250 Sdc4 Ffar4 1.21170136210508e-05
3346 Sdc4 Gde1 1.19213186905574e-05
1883 Cldn3 Gde1 1.17541986757388e-05
1051 Ceacam1 Gabpb2 1.17325699800375e-05
2027 F11r Gabpb2 1.15028601586899e-05
1229 Ceacam1 Klf9 1.11625953307785e-05
85 Cd44 Samd9l 1.10437153162229e-05
2515 Sdc1 Gabpb2 1.08804791125993e-05
76 Cd44 Gabpb2 1.07888043174098e-05
2205 F11r Klf9 1.07650434618327e-05
2693 Sdc1 Klf9 1.05228364385682e-05
419 Cd44 Gde1 1.02919443304868e-05
758 Cdh1 Ehf 1.02641978007434e-05
3002 Sdc4 Gabpb2 1.01421271156594e-05
3197 Sdc4 Ehf 1.0124815681987e-05
3180 Sdc4 Klf9 9.72142539230553e-06
907 Cdh1 Gde1 9.43285135676764e-06
2371 F11r Gde1 9.06814912232679e-06
1395 Ceacam1 Gde1 8.87187337984539e-06
2858 Sdc1 Gde1 8.38416259784224e-06
271 Cd44 Ehf 8.37620286885034e-06
1246 Ceacam1 Ehf 8.37346769372738e-06
811 Cdh1 Ffar4 8.32001171526618e-06
314 Cd44 Zfp664 7.94163024484961e-06
688 Cdh1 Creg1 7.79308127925384e-06
2753 Sdc1 Zfp664 7.46014253962752e-06
324 Cd44 Ffar4 7.36124042369453e-06
801 Cdh1 Zfp664 7.11214835852397e-06
1289 Ceacam1 Zfp664 6.64020788284812e-06
298 Cd44 Zkscan3 6.41304708351978e-06
3240 Sdc4 Zfp664 6.40223634214485e-06
1299 Ceacam1 Ffar4 6.37088316076673e-06
2763 Sdc1 Ffar4 6.32611266033287e-06
3224 Sdc4 Zkscan3 6.3217615428327e-06
1777 Cldn3 Zfp664 6.25456808250794e-06
2265 F11r Zfp664 6.25022612913534e-06
1787 Cldn3 Ffar4 6.22408481538063e-06
201 Cd44 Creg1 6.21884009815899e-06
2249 F11r Zkscan3 6.17962537182533e-06
1273 Ceacam1 Zkscan3 6.1255475683248e-06
2275 F11r Ffar4 5.9087971075394e-06
1783 Cldn3 Hcfc1r1 5.82740212931899e-06
3127 Sdc4 Creg1 5.54037138942947e-06
1176 Ceacam1 Creg1 5.49014161034576e-06
1761 Cldn3 Zkscan3 5.3764536309533e-06
1376 Ceacam1 Gsta4 5.35127511179464e-06
2737 Sdc1 Zkscan3 5.1101831721435e-06
1664 Cldn3 Creg1 5.08629464278704e-06
2640 Sdc1 Creg1 4.91641800087699e-06
2759 Sdc1 Hcfc1r1 4.63298829481179e-06
3279 Sdc4 Cldn18 4.41940320215432e-06
2352 F11r Gsta4 3.97462162953163e-06
320 Cd44 Hcfc1r1 3.92288002657338e-06
888 Cdh1 Gsta4 3.80610419125045e-06
572 Cdh1 Samd9l 3.78615572172946e-06
1295 Ceacam1 Hcfc1r1 3.78153853983708e-06
807 Cdh1 Hcfc1r1 3.69782250396927e-06
2304 F11r Cldn18 3.66047569238571e-06
400 Cd44 Gsta4 3.63383082673815e-06
2271 F11r Hcfc1r1 3.58398345275012e-06
2524 Sdc1 Samd9l 3.42500026157757e-06
3327 Sdc4 Gsta4 3.3707162062379e-06
3011 Sdc4 Samd9l 3.22985678890154e-06
1548 Cldn3 Samd9l 3.19048437376191e-06
2036 F11r Samd9l 3.18014616431725e-06
3246 Sdc4 Hcfc1r1 3.17467725010089e-06
2839 Sdc1 Gsta4 3.06205449369785e-06
1060 Ceacam1 Samd9l 3.05435382961147e-06
1460 Ceacam1 Irx1 2.93883991587426e-06
840 Cdh1 Cldn18 2.21644911530553e-06
1948 Cldn3 Irx1 2.11705879914882e-06
484 Cd44 Irx1 1.99152012923197e-06
972 Cdh1 Irx1 1.97526670502557e-06
353 Cd44 Cldn18 1.84577560845083e-06
3411 Sdc4 Irx1 1.78967268022655e-06
2923 Sdc1 Irx1 1.77769208968286e-06
1816 Cldn3 Cldn18 1.75518882322249e-06
2436 F11r Irx1 1.7513548821021e-06
2792 Sdc1 Cldn18 1.61059879894391e-06
1328 Ceacam1 Cldn18 1.51602756358341e-06
